,country,description,designation,points,price,province,region_1,title,variety,winery,year,location,avg_temp,range_temp,stdv_temp,avg_precip,range_precip,stdv_precip,lat,lng,elevation,review_length,abv,bottle_size,category,importer
1375,United States of America,"With its sugary flavors of oranges, guavas and vanilla, this will appeal to those who favor sweet white wines. Brisk, clean acidity fortunately provides balance.",Signature Selection Los Alamos Vineyard,84,15.0,California,Santa Barbara County,Bianchi 2011 Signature Selection Los Alamos Vineyard Pinot Grigio (Santa Barbara County),Pinot Grigio,Bianchi,2011,"Santa Barbara County,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,34.713653,-119.985823,934,25,13.9,750.0,White,not_imported
1376,Portugal,"Produced from Alvarinho grown in the southern Minho region, near the Douro Valley, this is a particularly crisp and fruity wine. Great streaks of acidity give it a fresh character. It needs to age a few months to round it out; drink from 2015.",,88,13.0,Minho,,Aveleda 2013 Alvarinho (Minho),Alvarinho,Aveleda,2013,"Minho,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,39.78373,-100.445882,833,44,12.5,750.0,White,Aveleda Inc
1377,Italy,"This blend of Cabernet Sauvignon (65%), Merlot and Sangiovese is tad jammy and cooked. The wine delivers tight, tart tannins with impressive structure and length.",,85,110.0,Tuscany,Bolgheri Superiore,Grattamacco 2003  Bolgheri Superiore,Red Blend,Grattamacco,2003,"Bolgheri Superiore,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,25,,,no_category,not_imported
1378,United States of America,"There's something almost Grenache-like in the flavors here, which are focused, youthful and packed with ripe red fruits. It's tart and well-tempered, and lingers gracefully. Hints of orange peel lead into an impression of orange liqueur, framing the supple tannins. Drink now through 2025.",Tanager Vineyard,93,63.0,Oregon,Willamette Valley,Ken Wright 2014 Tanager Vineyard Pinot Noir,Pinot Noir,Ken Wright,2014,"Willamette Valley,Oregon,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,45.344287,-122.667037,50,44,13.5,750.0,Red,not_imported
1379,United States of America,"Intensely dark and focused, this bottling from Santa Barbara County's historic vineyard is unrivaled in intensity, showing mulberry, elderberry, crushed rock, roast beef and a hint of sagebrush. Full but not sweet boysenberry flavors come through on the palate, balanced by dusty earth, wet stone and more chaparral spice notes.",Sanford & Benedict,94,58.0,California,Sta. Rita Hills,Fess Parker 2015 Sanford & Benedict Pinot Noir (Sta. Rita Hills),Pinot Noir,Fess Parker,2015,"Sta. Rita Hills,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,14.560515,121.042525,17,50,,,no_category,not_imported
1380,Portugal,"A soft wine, creamy and ripe. The flavors are open, with white fruits, green plums, a baked apple character. There is acidity, but with the gentle, ripe fruit, this blends in easily. For early drinking.",Meia Encosta,84,8.0,Dão,,Borges 2008 Meia Encosta White (Dao),Portuguese White,Borges,2008,"Dão,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,39.78373,-100.445882,833,35,13.0,750.0,White,Dionysos Imports Inc
1381,United States of America,"Steely on the nose, this Amy Butler bottling shows lemon blossoms, dried apples, ripe pear, lime juice and a touch of peach. The palate is high-toned and tight with citrus zest and lemon-verbena notes, dancing across the tongue on acidic tippy toes.",La Vista Vineyard,89,30.0,California,Paso Robles,Ranchero Cellars 2014 La Vista Vineyard Viognier (Paso Robles),Viognier,Ranchero Cellars,2014,"Paso Robles,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,35.626765,-120.691246,231,42,14.3,750.0,White,not_imported
1382,United States of America,"All the fruit for this wine comes from Bacchus Vineyard. Aromas of jasmine, honeysuckle and apricot lead to medium-sweet stone-fruit flavors that linger.",,88,15.0,Washington,Columbia Valley (WA),Three Rivers 2014 Riesling (Columbia Valley (WA)),Riesling,Three Rivers,2014,"Columbia Valley (WA),Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,46.294767,-117.91747,711,23,11.6,750.0,White,not_imported
1383,United States of America,"Fresh and bright, the nose of this wine is filled with bramble fruit, lavender and violet candy. The palate is racy, with red cherry, pomegranate, lavender and violet. Smooth tannins lead to a silky finish.",Trellis,88,22.0,Virginia,Middleburg,Boxwood 2014 Trellis Red (Middleburg),Bordeaux-style Red Blend,Boxwood,2014,"Middleburg,Virginia,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.969019,-77.735506,151,35,13.0,750.0,Red,not_imported
1384,France,"Deep gold in color. Complex nose, very earthy, savory, minerally aromas showing some evolution. Rich, viscous and broad across the palate with a strong savory, almost vegetal palette of flavors, some spice. Slightly lacking in freshness and fruit. Full-bodied with a warm, round finish.",Herrenweg de Turckheim,89,48.0,Alsace,Alsace,Domaine Zind-Humbrecht 2007 Herrenweg de Turckheim Muscat (Alsace),Muscat,Domaine Zind-Humbrecht,2007,"Alsace,Alsace,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,49.127043,6.145731,170,44,14.0,750.0,White,The Sorting Table
1385,United States of America,"Touches of cedar and fresh-cut oak in the aroma join ripe but dry fruit flavors and firm tannins on the palate. Well structured for mid-term aging, this wine will be best after 2019.",,91,30.0,California,High Valley,High Valley Vineyard 2013 Cabernet Sauvignon (High Valley),Cabernet Sauvignon,High Valley Vineyard,2013,"High Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,31.08267,-98.536148,384,33,,,no_category,not_imported
1386,France,"The subdued nose gives way on the palate to earthy apple, reminiscent of Russet, underlined by a vein of lemony acidity that brightens from the inside out. Lemony earthiness lingers on the dry finish.",Harth Tradition,89,25.0,Alsace,Alsace,Domaine Schoffit 2013 Harth Tradition Riesling (Alsace),Riesling,Domaine Schoffit,2013,"Alsace,Alsace,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,49.127043,6.145731,170,34,13.0,750.0,White,Weygandt-Metzler
1387,Italy,"Aged partly in concrete vats and partly in oak, this shows concentrated sensations of ripe plum, sour cherry and raspberry layered with espresso notes. Pair this with grilled vegetables or spicy cheeses.",,87,28.0,Tuscany,Chianti Classico,Principe Corsini Fattoria Le Corti 2010  Chianti Classico,Red Blend,Principe Corsini Fattoria Le Corti,2010,"Chianti Classico,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.393248,11.308665,350,32,,,no_category,not_imported
1388,Uruguay,"Clumsy and a bit chemical smelling, with a sticky, thick, candied palate housing bug juice berry flavors in front of a medicinal finish. Bulky, sweet and grabby red wine.",,80,10.0,Juanico,,Pueblo del Sol 2009 Tannat (Juanico),Tannat,Pueblo del Sol,2009,"Juanico,Uruguay",19.0074536,15.19804052,5.348865396,61.73549551,65.37163042,21.16609586,-34.595162,-56.253715,43,29,12.5,750.0,Red,TasteVino Selections
1389,France,"This earthy wine is full of firm and dry tannins. It has a dense and dark character, very concentrated along with its red berry fruits and acidity. At five years, it still tastes young and certainly tannic, not moving very far.",,85,18.0,Southwest France,Cahors,Chateau les Hauts d'Aglan 2009 Malbec-Merlot (Cahors),Malbec-Merlot,Château les Hauts d'Aglan,2009,"Cahors,Southwest France,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,44.4495,1.4365,136,41,,,no_category,not_imported
1390,France,"A blend that includes Syrah and Tannat as well as Bordeaux grapes, this is a wood-aged, ripe and rich wine. A tense streak of acidity heightens the effect of the black currant fruits. Spice at the end comes from the wood. Drink from 2016.",Piaffer,89,27.0,Southwest France,Gers,Domaine de Gensac 2012 Piaffer Red (Gers),Red Blend,Domaine de Gensac,2012,"Gers,Southwest France,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,43.695528,0.410102,197,44,14.5,750.0,Red,Bird Rock Imports
1391,United States of America,"Dark, robust and earthy, with  a pronounced smell and taste of caramel, this Tempranillo develops in lovely ways in the glass, so let it breathe. Its earthy character hints at dust, and the wine is soft, light and smooth. Enjoy with paella or grilled seafood.",Reserve,91,42.0,California,Lake County,Six Sigma Ranch 2009 Reserve Tempranillo (Lake County),Tempranillo,Six Sigma Ranch,2009,"Lake County,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.050541,-122.777656,487,46,14.1,750.0,Red,not_imported
1392,United States of America,"This is a big, rich, oaky Chardonnay. It's a little heavy with all that caramel and buttered toast, but acidity brightens the pineapple and peach flavors, and the finish is clean and spicy.",Réserve Spéciale Unfined,87,40.0,California,Sonoma County,Arrowood 2007 Reserve Speciale Unfined Chardonnay (Sonoma County),Chardonnay,Arrowood,2007,"Sonoma County,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.51108,-122.847339,27,33,15.0,750.0,White,not_imported
1393,Portugal,"There is a sunrise pink color to this soft, rounded wine. Made from Palmela's local Castelão grape, it is fruity, tinged by caramel and a fresh, crisp citrusy aftertaste. Drink now.",Pegos Claros,84,13.0,Palmela,,Wines & Winemakers 2014 Pegos Claros Castelao (Palmela),Castelão,Wines & Winemakers,2014,"Palmela,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,38.626785,-8.792635,27,31,,,no_category,not_imported
1394,Portugal,"With six months in wood, this wine shows a strongly spicy character that gives a toast taste. The fruit is still developing, although it shows promise with its rich tannins and black-currant flavors. Wait until 2018 before drinking to let it live up to its potential.",Grilos Reserva,89,10.0,Dão,,Global Wines 2015 Grilos Reserva Red (Dao),Portuguese Red,Global Wines,2015,"Dão,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,39.78373,-100.445882,833,46,13.5,750.0,Red,Aidil Wines/Old World Import
1395,Argentina,"Until now, Tapiz has been a value-driven brand with no wine priced above $20. This outstanding Malbec shows that they've been holding something back. Black Tears is ripe and handsome, with almost everything in its perfect place. It's a hard-driving wine with blackberry, vanilla and coconut aromas and flavors in front of a chewy, tannin-rich finish with the mildest note of raisin. Drink this unbridled stud now through 2017.",Black Tears,93,59.0,Mendoza Province,Mendoza,Tapiz 2008 Black Tears Malbec (Mendoza),Malbec,Tapiz,2008,"Mendoza,Mendoza Province,Argentina",13.52847747,13.51826567,4.78122422,63.74336531,42.3107214,13.64178749,-34.870072,-68.547997,1032,69,14.5,750.0,Red,Vino Del Sol
1396,Italy,"Made with Sangiovese and Canaiolo, this friendly wine opens with aromas of mature black plum and crushed blue flower. The one-dimensional and forward palate offers black raspberry accented with notes of clove and a hint of white pepper. Pair it with medium-seasoned cheeses or dense Tuscan bean soup.",Poggio Stella,86,14.0,Tuscany,Rosso di Montepulciano,Vecchia Cantina di Montepulciano 2013 Poggio Stella  (Rosso di Montepulciano),Red Blend,Vecchia Cantina di Montepulciano,2013,"Rosso di Montepulciano,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,48,,,no_category,not_imported
1397,United States of America,"Impératrice is the book-end companion to the Cab-dominated Courageux from William Grassie. Here, the Merlot dominates the blend, produced in a Right Bank style showing brambly, incense-laden aromatics. Smooth and silky in the mouth, the dark fruit core is surrounded with herb, pepper, coffee and brown spices.",Impératrice,90,45.0,Washington,Columbia Valley (WA),William Grassie 2011 Imperatrice Red (Columbia Valley (WA)),Bordeaux-style Red Blend,William Grassie,2011,"Columbia Valley (WA),Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,46.294767,-117.91747,711,47,14.4,750.0,Red,not_imported
1398,United States of America,"A tropical Chardonnay with a full-bodied personality and aromas of vanilla and caramel. Priced fairly, it'll please California Chardonnay fans who like a bigger style.",,83,14.0,California,North Coast,Vinum Cellars 2011 Chardonnay (North Coast),Chardonnay,Vinum Cellars,2011,"North Coast,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,31.079151,29.73636,6,25,13.5,750.0,White,not_imported
1399,United States of America,"From the winery's estate vineyard, on the eastern side of the Oakville appellation, this Cab is incredibly lush and delicious. It dazzles with rich blackberry, cherry pie, currant and cassis liqueur flavors, perfectly accented by sweet, smoky oak. It's soft in tannins, yet ageworthy. Drink now–2020.",Reserve,93,125.0,California,Oakville,Groth 2009 Reserve Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Groth,2009,"Oakville,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.470053,-90.30456,182,46,14.9,750.0,Red,not_imported
1400,Austria,"While this Grüner does not give away too much on its rather closed nose, the savory hints of pepper, arugula, pear and thyme unite beautifully and insistingly on the midpalate. The wine gets full marks for refreshing, authentic typicity.",,90,20.0,Vienna,,Wieninger 2014 Gruner Veltliner (Vienna),Grüner Veltliner,Wieninger,2014,"Vienna,Austria",7.394704769,19.45019365,6.7925617460000005,80.54383606,50.32248083,15.54089694,48.208354,16.372504,190,39,12.5,750.0,White,Craft + Estate-The Winebow Group
1401,Italy,"This impressive blend of Sangiovese and Merlot offers rich softness and a smooth texture backed by ripe aromas of red fruit, cinnamon spice, chocolate and mocha. The tannins also show softness and the wine would pair with choice cuts of succulent meat.",Filippone,93,30.0,Tuscany,Toscana,Canneto 2007 Filippone Red (Toscana),Red Blend,Canneto,2007,"Toscana,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.792284,11.332806,319,42,14.5,750.0,Red,Selected Estates of Europe Ltd
1402,France,"More complex and richly textured than most Provençal rosés, this wine is a treat, from its mineral-laden, smoky aromas to its ripe cherry-berry flavors and layered finish. Drink now, although it has enough stuffing to suggest it might last longer than just a single summer.",Terra Amata,89,12.0,Provence,Côtes de Provence,Domaine Sorin 2007 Terra Amata Rose (Cotes de Provence),Rosé,Domaine Sorin,2007,"Côtes de Provence,Provence,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,43.449913,6.656105,10,45,,750.0,Rose,Grape Expectations (CA)
1403,United States of America,"Made in a structured, traditional and dry style, this wine will be great at dinnertime. It has moderate and attractive spice and oak aromas, full body and ripe fruit flavors that don't go to extremes. The sense of balance, layered texture, reserved flavors and sophistication make it a winner.",,92,28.0,California,Mendocino,Monte Volpe 2012 Primitivo (Mendocino),Primitivo,Monte Volpe,2012,"Mendocino,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.317649,-123.41264,797,49,14.5,750.0,Red,not_imported
1404,United States of America,"This is a consistently delicious wine, fermented in a combination of new and once-used French oak. Fully realized, it has a sublime texture and light body that's balanced by long, lingering acidity. The fresh-fruit flavors show elements of orange, lime, lemon and peach.",Estate Grown,93,40.0,California,St. Helena,Joseph Phelps 2016 Estate Grown Sauvignon Blanc (St. Helena),Sauvignon Blanc,Joseph Phelps,2016,"St. Helena,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.505229,-122.470042,77,43,,,no_category,not_imported
1405,Italy,"This opens with subdued aromas of red berry and violet. The lively, no-frills palate offers tart cherry and a hint of chopped herb accompanied by polished tannins. It's made to be enjoyed young so drink soon.",Terre di Fiori,87,14.0,Tuscany,Morellino di Scansano,Tenute Costa 2015 Terre di Fiori  (Morellino di Scansano),Sangiovese,Tenute Costa,2015,"Morellino di Scansano,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,42.712554,11.228052,156,36,,,no_category,not_imported
1406,Argentina,"Green, grassy and not very appealing. There's a can't-miss murky, green, herbal character here that yields almost weedy fruit flavors and carob. Sweet, candied, green and just not that good for a Paul Hobbs-made wine.",Felino,81,19.0,Mendoza Province,Mendoza,Vina Cobos 2008 Felino Merlot (Mendoza),Merlot,Viña Cobos,2008,"Mendoza,Mendoza Province,Argentina",13.52847747,13.51826567,4.78122422,63.74336531,42.3107214,13.64178749,-34.870072,-68.547997,1032,35,14.9,750.0,Red,Paul Hobbs Selections
1407,Australia,"Modest cherry and strawberry notes appear on the nose and the palate, with some slightly herbal flavors as well. It's light in body, with soft acids and a relatively quick finish.",Circle Collection,84,10.0,Australia Other,South Eastern Australia,Jindalee 2007 Circle Collection Rose (South Eastern Australia),Rosé,Jindalee,2007,"South Eastern Australia,Australia Other,Australia",21.33444619,12.37687959,4.421156388,51.02601605,78.21717408,27.38081361,39.78373,-100.445882,833,31,13.0,750.0,Rose,"Frederick Wildman & Sons, Ltd"
1408,United States of America,"Chocolate and plum flavors abound in syrupy concentration in this rich, round and ripe wine. Blended with small amounts of Petit Verdot, Cabernet Franc, Cabernet Sauvignon, Malbec and Petite Sirah, it finishes on a brawny black cherry jam note.",Estate Grown,86,35.0,California,Napa Valley,Ballentine 2015 Estate Grown Merlot (Napa Valley),Merlot,Ballentine,2015,"Napa Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.023468,-84.45046500000002,243,39,14.7,750.0,Red,not_imported
1409,Portugal,"This single quinta Vintage Port comes from a site in the hot, steep Rio Torto valley more often associated with the producer's 20-year-old tawnies. It's a smoothly ripe wine with dry tannins and black fruit, contrasted with a sweeter jammy character and well-integrated spirit. It will age for many years and will be best from 2025.",Quinta do Bom Retiro Vintage,93,70.0,Port,,Ramos-Pinto 2014 Quinta do Bom Retiro Vintage  (Port),Port,Ramos-Pinto,2014,"Port,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,38.700168,-9.167669,5,56,,,no_category,not_imported
1410,Italy,"This Brunello shows elegant aromatic restraint in its tight aromas of wild berry and red currant. Dark flavors of barbecue spice, cured meat, leather and tobacco layer the midpalate, then turn fine and full on the finish.",,89,80.0,Tuscany,Brunello di Montalcino,Le Gode 2007  Brunello di Montalcino,Sangiovese Grosso,Le Gode,2007,"Brunello di Montalcino,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.06022700000001,11.502951,356,37,,,no_category,not_imported
1411,France,"This recently released 2002 is still showing its youth, with a firm, mineral edge to it. But it does have the right refreshingly crisp character, along with intense fruits, and acidity that just powers right through. Wait 3–4 years.",Fleuron Premier Cru Blanc de Blancs Brut,93,64.0,Champagne,Champagne,Pierre Gimonnet et Fils 2002 Fleuron Premier Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Pierre Gimonnet et Fils,2002,"Champagne,Champagne,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,48.762832,1.57063,125,39,12.0,750.0,Sparkling,"Skurnik Wines, Inc"
1412,United States of America,"This smells and tastes like cherry candy, butter and vanilla. It's rather light in body and concentration but has plenty of oak accents and a touch of sweetness.",High Elevation Wrangler,84,19.0,California,Lake County,Shannon Ridge 2012 High Elevation Wrangler Red (Lake County),Red Blend,Shannon Ridge,2012,"Lake County,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.050541,-122.777656,487,28,13.9,750.0,Red,not_imported
1413,United States of America,"Dried red-cherry aromas meet with turned earth, concentrated rose and intriguing carnation notes on the nose of this bottling from a vineyard on the northern tip of the appellation. The well-woven flavors included tart cherry and baking spices of vanilla and nutmeg, all presented on a relatively lightweight body.",Tierra Alta Vineyard,91,42.0,California,Ballard Canyon,Comartin 2014 Tierra Alta Vineyard Grenache (Ballard Canyon),Grenache,Comartin,2014,"Ballard Canyon,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,33.729364000000004,-117.779355,39,49,14.4,750.0,Red,not_imported
1414,United States of America,"There's lots of ripe, pure fruit in this wine, suggesting sour cherry candy, cranberries and red licorice. Texturally, it's softly silky, and the finish is dry. High alcohol shows up on the finish as a not unpleasant jalapeño-like warmth.",2 Dijon Clones,89,35.0,California,Russian River Valley,Windsor Oaks 2007 2 Dijon Clones Pinot Noir (Russian River Valley),Pinot Noir,Windsor Oaks,2007,"Russian River Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.634525,-122.830851,34,39,15.5,750.0,Red,not_imported
1415,United States of America,"A rare single-vineyard bottling from this tiny site, this wine offers aromas of black licorice, herbs, cassis, dates and black cherry. The palate brings tart, vibrant acidity along with chewy tannins.",Tokar Vineyard,91,42.0,Washington,Walla Walla Valley (WA),Tulpen 2010 Tokar Vineyard Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Tulpen,2010,"Walla Walla Valley (WA),Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,46.065038,-118.330248,300,31,14.1,750.0,Red,not_imported
1416,Australia,"this is a lovely effort and a great value from Sidewood in the Adelaide Hills. Grilled peaches provide the flesh, while a bright, citrusy note adds focus and length to this ripe, rich Chardonnay. Drink now–2020.",,91,18.0,South Australia,Adelaide Hills,Sidewood 2015 Chardonnay (Adelaide Hills),Chardonnay,Sidewood,2015,"Adelaide Hills,South Australia,Australia",21.33444619,12.37687959,4.421156388,51.02601605,78.21717408,27.38081361,-34.990275,138.726095,515,36,13.5,750.0,White,USA Wine West
1417,France,"The second wine of Château Coussin, owned by the Sumeire family, is from a parcel of vines in the main vineyard. It gives a rounded wine, soft, red fruited, crisp and clean. A delicious aperitif style.",La Croix du Prieur,86,16.0,Provence,Côtes de Provence,Chateau Coussin 2012 La Croix du Prieur Rose (Cotes de Provence),Rosé,Château Coussin,2012,"Côtes de Provence,Provence,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,43.449913,6.656105,10,36,13.0,750.0,Rose,T. Edward Wines Ltd
1418,Portugal,"A wine with great juicy swathes of fruit that combine well with the natural structure of the Dão. It is textured and firmly tannic, with delicious black fruits coming through. It's ready to drink, but will certainly benefit from 1–2 years' aging.",Aliança Reserva,88,10.0,Dão,,Caves Alianca 2010 Alianca Reserva Red (Dao),Portuguese Red,Caves Aliança,2010,"Dão,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,39.78373,-100.445882,833,42,13.5,750.0,Red,Tri-Vin Imports
1419,Spain,"This rock-solid Carignan feels raw and snappy. Its ripe cassis, prune and vanilla aromas are heady but not overtly oaky. Lightly herbal plum and black cherry flavors finish dry and tannic, with a cool-vintage sense of freshness.",Anayón,90,35.0,Northern Spain,Cariñena,Grandes Vinos y Vinedos 2013 Anayon Carinena (Carinena),Carineña,Grandes Vinos y Viñedos,2013,"Cariñena,Northern Spain,Spain",15.15150141,12.36486107,4.320660018,46.86140963,57.78149558,18.66696235,41.337364,-1.224906,601,37,14.0,750.0,Red,Sidewalk Wine Merchants
1420,United States of America,"This wine seems disjointed from the initial aromas through the finish. Its perfume, lemon polish and other mismatched components don't indicate any improvement ahead.",Collier's Early,84,15.0,Oregon,Willamette Valley,Abiqua Wind 2014 Collier's Early Muscat (Willamette Valley),Muscat,Abiqua Wind,2014,"Willamette Valley,Oregon,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,45.344287,-122.667037,50,24,12.0,750.0,White,not_imported
1421,France,"Very firm tannins coming from ripe black fruits give this structured wine, produced by the winemaking team from Château Montrose, a solid, dense feel. The core of dryness is surrounded by rich fruits and bright acidity. The wine presents the possibility of good aging; drink from 2018.",,92,,Bordeaux,Saint-Estèphe,Chateau Tronquoy-Lalande 2011  Saint-Estephe,Bordeaux-style Red Blend,Château Tronquoy-Lalande,2011,"Saint-Estèphe,Bordeaux,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,45.264278,-0.7706850000000001,18,47,,,no_category,not_imported
1422,France,"From vines on the sunny side of the vineyard, this wine is richly textured and structured, full of generous yellow and white fruits, spice and layers of wood aging. It has a honeyed character, typical of 2013, with a tight, taut, crisp acidity at the end. Drink this strongly structured wine from 2019.",Vaudésir Grand Cru,95,90.0,Burgundy,Chablis,William Fevre 2013 Vaudesir Grand Cru  (Chablis),Chardonnay,William Fèvre,2013,"Chablis,Burgundy,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,47.815207,3.800166,139,53,,,no_category,not_imported
1423,Italy,"Toast, plum, dark berry, ground pepper, tilled soil and coffee aromas come together in the glass. The chewy palate offers fleshy black cherry, juicy blackberry, licorice and tobacco alongside smooth, velvety tannins and bright acidity.",,89,22.0,Piedmont,Barbera d'Alba,Cordero di Montezemolo 2013  Barbera d'Alba,Barbera,Cordero di Montezemolo,2013,"Barbera d'Alba,Piedmont,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,35,,,no_category,not_imported
1424,Chile,Heavy oak notes with a slight chemical/turpentine scent crowds the nose on this basic Chardonnay. A resiny quality carries over onto the palate along with citrus and cinnamon spice flavors.,Reserva,84,13.0,Casablanca Valley,,Casas del Bosque 2012 Reserva Chardonnay (Casablanca Valley),Chardonnay,Casas del Bosque,2012,"Casablanca Valley,Chile",9.374296779,8.85241245,3.146808532,90.14825167,41.46938646,13.67420221,-33.320586,-71.410076,268,30,14.5,750.0,White,"Southern Starz, Inc"
1425,Portugal,"A full ripe and refreshingly fruity wine, this is full of grapefruit, apricot and ripe pear flavors. It has a touch of spice and a firmly mineral character. Drink now.",Vinha do Putto Branco,87,14.0,Bairrada,,Campolargo 2013 Vinha do Putto Branco White (Bairrada),Portuguese White,Campolargo,2013,"Bairrada,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,39.646249,-8.241342,134,30,13.0,750.0,White,"M Imports, LLC"
1426,United States of America,"This blend of 60% Grenache Blanc and 40% Viognier is quite lively. Chalk, lemon-lime, cider apples and yeast show strongly on the nose. A sourdough-bread element also pops on the palate, giving intrigue to the red apple, yellow pear and ambrosia-melon flavors.",Bianco,88,28.0,California,Santa Barbara County,Kempe 2016 Bianco White (Santa Barbara County),Rhône-style White Blend,Kempe,2016,"Santa Barbara County,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,34.713653,-119.985823,934,42,13.5,750.0,White,not_imported
1427,United States of America,"A cut of minty acidity makes this dry Merlot sharp in the mouth, giving the cherry and raspberry flavors a tart edge. Drink it now with a nice steak.",Dakine Vineyard,86,27.0,California,Russian River Valley,Longboard 2009 Dakine Vineyard Merlot (Russian River Valley),Merlot,Longboard,2009,"Russian River Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.634525,-122.830851,34,29,,750.0,Red,not_imported
1428,United States of America,"This crisp tightly woven white is showy in fresh-cut grass and gooseberry flavors, with an underlying grasp of grapefruit and lemon. The texture is gritty.",Shannon Wood Vineyard,86,29.0,California,Russian River Valley,Seamus Wines 2014 Shannon Wood Vineyard Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Séamus Wines,2014,"Russian River Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.634525,-122.830851,34,25,13.5,750.0,White,not_imported
1429,South Africa,"Simonsig's 2015 Avec Chêne is a bit more retrained in its overt woodiness than previous bottlings, with herbal notes of grass and fynbos before fruit tones of green plum and white melon. The fresh and easy palate offers bright acidity and juicy flavors of citrus and apple, framed by spice and toast accents. Well balanced and accessible now, enjoy through 2020.",Chenin Avec Chêne Wooded,90,36.0,Stellenbosch,,Simonsig 2015 Chenin Avec Chene Wooded Chenin Blanc (Stellenbosch),Chenin Blanc,Simonsig,2015,"Stellenbosch,South Africa",17.61656057,11.10531998,3.945795088,57.27163942,73.12992854,26.60092026,-33.934444,18.869167,127,61,13.5,750.0,White,Quintessential Wines
